,antecedents,consequents,confidence,lift,conviction,antecedent_len,consequent_len
6158,"({'exec_inorder_higher', 'longer_ending_F', 'has_author_F', 'jupyter_prop_high'})",({'has_comments_T'}),0.8923315259488769,1.0031067350092626,1.0256681603647686,4,1
381,"({'longer_ending_F', 'num_commits_lower'})",({'non_exec_prop_low'}),0.892328398384926,1.0206312334996832,1.1675250982103884,2,1
14602,"({'has_author_F', 'has_error_F', 'exec_inorder_higher', 'markdown_prop_med', 'num_contrib_lower'})",({'has_comments_T'}),0.8922068463219229,1.002966577489463,1.0244818148571984,5,1
4351,"({'has_equation_F', 'has_error_F'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8921815889029004,1.0044167175314718,1.036386980837808,2,2
2580,"({'has_equation_F', 'has_error_F'})","({'has_author_F', 'num_contrib_lower'})",0.8921815889029004,1.003923389084747,1.0323385941939098,2,2
6771,"({'exec_inorder_higher', 'longer_ending_F', 'num_commits_lower', 'num_contrib_lower'})",({'non_exec_prop_low'}),0.8921713441654356,1.0204515973454884,1.1658245786071755,4,1
3414,"({'has_title_T', 'non_exec_prop_low'})","({'has_author_F', 'num_contrib_lower'})",0.8921417565485362,1.003878567904075,1.0319573486312903,2,2
6285,"({'has_author_F', 'has_comments_T', 'longer_ending_F', 'num_contrib_lower'})",({'non_exec_prop_low'}),0.8921282798833818,1.0204023410947718,1.1653591609942542,4,1
6283,"({'has_author_F', 'longer_ending_F', 'non_exec_prop_low', 'num_contrib_lower'})",({'has_comments_T'}),0.8921282798833818,1.0028782577099253,1.0237356518456469,4,1
8938,"({'has_author_F', 'has_comments_T', 'markdown_prop_med'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8921264724116553,1.0043546674668808,1.0358574532026879,3,2
6900,"({'has_equation_F', 'jupyter_prop_high', 'num_contrib_lower'})","({'has_author_F', 'num_commits_lower'})",0.8921220723917672,1.072325114296715,1.5577689586252845,3,2
1116,"({'markdown_prop_med', 'num_commits_lower'})",({'has_comments_T'}),0.8921085080147966,1.0028560313355737,1.0235480451456014,2,1
7599,"({'has_author_F', 'has_equation_F', 'has_error_F'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8921052631578946,1.0043307901202638,1.0356538310036085,3,2
5131,"({'has_error_F', 'markdown_prop_med', 'num_contrib_lower'})",({'has_comments_T'}),0.8920529801324503,1.0027936101488928,1.0230215326444099,3,1
2223,"({'exec_inorder_higher', 'longer_ending_F', 'num_contrib_lower'})",({'non_exec_prop_low'}),0.8920529801324503,1.0203162144200917,1.16454625059917,3,1
3113,"({'markdown_prop_med', 'exec_skips_lower'})","({'has_author_F', 'num_contrib_lower'})",0.8920276208411801,1.0037501372039017,1.0308664846263944,2,2
5512,"({'has_comments_T', 'exec_skips_lower', 'num_contrib_lower'})",({'num_commits_lower'}),0.8919949174078781,1.031580189692806,1.2528307700207981,3,1
15180,"({'has_author_F', 'has_error_F', 'non_exec_prop_low', 'num_contrib_lower', 'has_comments_T'})",({'num_commits_lower'}),0.891970802919708,1.0315523016098187,1.2525511106916603,5,1
9715,"({'exec_inorder_higher', 'has_author_F', 'non_exec_prop_low', 'num_contrib_lower'})",({'has_comments_T'}),0.8919392523364486,1.0026657640347418,1.0219448606179289,4,1
12385,"({'exec_inorder_higher', 'has_comments_T', 'exec_skips_lower', 'num_contrib_lower'})",({'num_commits_lower'}),0.8919093851132684,1.0314812727382625,1.251839402818107,4,1
2027,"({'exec_inorder_higher', 'longer_ending_F', 'jupyter_prop_high'})",({'has_comments_T'}),0.8918717375093214,1.002589867828192,1.0213067625942593,3,1
8593,"({'exec_inorder_higher', 'has_comments_T', 'has_author_F', 'jupyter_prop_high'})",({'num_commits_lower'}),0.8918367346938775,1.0313972535000875,1.250998575228745,4,1
6536,"({'exec_inorder_higher', 'longer_ending_F', 'has_author_F', 'num_commits_lower'})",({'non_exec_prop_low'}),0.8917937545388525,1.0200197162498807,1.1617563913651014,4,1
1349,"({'exec_inorder_higher', 'has_title_T'})",({'has_comments_T'}),0.8917779339423754,1.0024844193630922,1.0204215252229232,2,1
2154,"({'longer_ending_F', 'non_exec_prop_low', 'num_contrib_lower'})",({'has_comments_T'}),0.8917779339423754,1.0024844193630922,1.0204215252229232,3,1
1230,"({'non_exec_prop_low', 'num_contrib_lower'})",({'has_comments_T'}),0.8917634635691658,1.0024681526187238,1.0202851028946784,2,1
4227,"({'exec_inorder_higher', 'has_equation_F', 'num_contrib_lower'})",({'has_comments_T'}),0.8915956151035322,1.0022794672238433,1.0187053394082364,3,1
582,({'has_comments_T'}),"({'has_author_F', 'num_contrib_lower'})",0.8915603532875369,1.003224346454689,1.0264244703354273,1,2
14619,"({'has_author_F', 'has_comments_T', 'has_error_F', 'markdown_prop_med'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8915574963609899,1.003714115067827,1.0304225170568242,4,2
11892,"({'non_exec_prop_low', 'has_error_F', 'markdown_prop_med', 'num_contrib_lower'})",({'has_comments_T'}),0.8915304606240714,1.002206224381623,1.0180934329090015,4,1
7197,"({'has_equation_F', 'has_error_F', 'markdown_prop_med'})","({'has_author_F', 'num_contrib_lower'})",0.891520244461421,1.0031792141754006,1.0260449646811471,3,2
4204,"({'has_comments_T', 'has_equation_F', 'num_contrib_lower'})",({'num_commits_lower'}),0.8914879792072775,1.0309939224451654,1.2469778905741558,3,1
6913,"({'has_author_F', 'has_equation_F', 'jupyter_prop_high', 'num_contrib_lower'})",({'non_exec_prop_low'}),0.8914159941305944,1.0195876398168706,1.1577146767020197,4,1
5207,"({'has_error_F', 'markdown_prop_med', 'num_contrib_lower'})",({'non_exec_prop_low'}),0.8913907284768211,1.0195587413581613,1.1574453588272235,3,1
3589,"({'exec_inorder_higher', 'has_author_F', 'has_title_T'})",({'has_comments_T'}),0.8913690476190476,1.002024773353895,1.0165806640636676,3,1
333,"({'longer_ending_F', 'num_contrib_lower'})",({'num_commits_lower'}),0.8913316582914572,1.0308131393971371,1.2451840955939673,2,1
6701,"({'exec_inorder_higher', 'longer_ending_F', 'jupyter_prop_high', 'num_contrib_lower'})",({'non_exec_prop_low'}),0.8913043478260869,1.0194599405239966,1.1565255347010037,4,1
7207,"({'has_author_F', 'has_equation_F', 'markdown_prop_med', 'num_commits_lower'})",({'has_comments_T'}),0.8913043478260869,1.001952041643555,1.0159755565255346,4,1
8575,"({'has_author_F', 'has_comments_T', 'jupyter_prop_high', 'non_exec_prop_low'})",({'num_commits_lower'}),0.8912881608339539,1.0307628351694036,1.244685876239963,4,1
140,({'exec_inorder_higher'}),({'has_comments_T'}),0.8912844036697248,1.0019296215933953,1.0157891731910051,1,1
1529,"({'has_author_F', 'has_equation_F', 'longer_ending_F'})",({'non_exec_prop_low'}),0.8912255257432923,1.0193697850613492,1.1556874727193371,3,1
10564,"({'has_comments_T', 'has_equation_F', 'markdown_prop_med', 'num_contrib_lower'})",({'num_commits_lower'}),0.8912198912198912,1.0306838822739883,1.243904720334227,4,1
16099,"({'has_error_F', 'num_commits_lower', 'exec_inorder_higher', 'markdown_prop_med', 'num_contrib_lower'})",({'has_comments_T'}),0.8912198912198912,1.0018571004832044,1.0151867556276113,5,1
6535,"({'exec_inorder_higher', 'longer_ending_F', 'has_author_F', 'non_exec_prop_low'})",({'num_commits_lower'}),0.8911465892597968,1.0305991095377054,1.2430670740579082,4,1
10477,"({'exec_inorder_higher', 'has_equation_F', 'jupyter_prop_high', 'num_contrib_lower'})",({'has_comments_T'}),0.8911260253542134,1.0017515819855265,1.0143115107956697,4,1
1944,"({'exec_inorder_higher', 'has_equation_F', 'longer_ending_F'})",({'num_commits_lower'}),0.891111111111111,1.0305580795333444,1.2426620582759496,3,1
2187,"({'longer_ending_F', 'non_exec_prop_low', 'num_contrib_lower'})",({'num_commits_lower'}),0.8910751932536893,1.0305165410117123,1.2422522915757306,3,1
16,({'longer_ending_F'}),({'has_comments_T'}),0.8910482921083628,1.0016641988323156,1.0135878348885772,1,1
15949,"({'num_commits_lower', 'exec_inorder_higher', 'jupyter_prop_high', 'non_exec_prop_low', 'num_contrib_lower'})",({'has_comments_T'}),0.8910207214121258,1.001633205473592,1.0133314070367208,5,1
13191,"({'has_comments_T', 'has_equation_F', 'num_commits_lower'})","({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",0.8909985935302391,1.0538346813514599,1.417575083426029,3,3
528,({'markdown_prop_med'}),"({'has_author_F', 'num_contrib_lower'})",0.8908994145822245,1.002480628098171,1.020206321661645,1,2
4257,"({'num_commits_lower', 'has_equation_F', 'num_contrib_lower'})",({'non_exec_prop_low'}),0.8908973531310523,1.0189944263720625,1.1522112511267406,3,1
4988,"({'exec_inorder_higher', 'jupyter_prop_high', 'non_exec_prop_low'})",({'num_commits_lower'}),0.8908969210174029,1.0303103715552095,1.2402224763210534,3,1
4938,"({'exec_inorder_higher', 'jupyter_prop_high', 'non_exec_prop_low'})",({'has_comments_T'}),0.8908969210174029,1.0014940363350688,1.012181569384602,3,1
3366,"({'exec_inorder_higher', 'has_comments_T'})","({'has_author_F', 'num_contrib_lower'})",0.8908903757076686,1.0024704571445329,1.0201218055887276,2,2
11894,"({'has_comments_T', 'has_error_F', 'markdown_prop_med', 'num_contrib_lower'})",({'non_exec_prop_low'}),0.89086859688196,1.0189615354251476,1.15190764214896,4,1
13614,"({'has_author_F', 'exec_inorder_higher', 'exec_skips_lower', 'has_comments_T', 'has_equation_F'})",({'num_commits_lower'}),0.8908668730650154,1.0302756215002273,1.2398810021329219,5,1
15131,"({'has_comments_T', 'non_exec_prop_low', 'num_commits_lower'})","({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",0.8908496732026142,1.0536585448152758,1.415641000844228,3,3
407,"({'longer_ending_F', 'has_error_F'})",({'non_exec_prop_low'}),0.8908085694540429,1.018892876994115,1.1512743868411897,2,1
12566,"({'exec_inorder_higher', 'has_error_F', 'non_exec_prop_low', 'num_contrib_lower'})",({'num_commits_lower'}),0.8908045977011495,1.030203600874979,1.2391738840772828,4,1
1134,"({'markdown_prop_med', 'exec_skips_lower'})",({'has_comments_T'}),0.8907721280602637,1.0013537514161257,1.0110251508902914,2,1
5175,"({'has_error_F', 'markdown_prop_med', 'num_contrib_lower'})",({'num_commits_lower'}),0.890728476821192,1.0301155680955836,1.2383106490483182,3,1
16133,"({'exec_inorder_higher', 'num_contrib_lower', 'exec_skips_lower', 'non_exec_prop_low', 'has_comments_T'})",({'num_commits_lower'}),0.8907185628742516,1.0301041027485665,1.2381983102431797,5,1
1014,"({'exec_inorder_higher', 'jupyter_prop_high'})",({'has_comments_T'}),0.8906976744186046,1.0012700550014835,1.0103364692552723,2,1
1286,"({'has_error_F', 'num_contrib_lower'})",({'num_commits_lower'}),0.8906926406926408,1.0300741240922968,1.2379046721782618,2,1
1659,"({'has_author_F', 'longer_ending_F', 'markdown_prop_med'})",({'non_exec_prop_low'}),0.8906823184152605,1.0187484730351282,1.149944779542945,3,1
1045,"({'jupyter_prop_high', 'has_error_F'})",({'num_commits_lower'}),0.8906752411575563,1.0300540017627267,1.2377076539913214,2,1
8648,"({'exec_inorder_higher', 'has_author_F', 'jupyter_prop_high', 'non_exec_prop_low'})",({'has_comments_T'}),0.8906685236768802,1.0012372854483478,1.0100670861054195,4,1
819,"({'has_equation_F', 'num_contrib_lower'})",({'has_comments_T'}),0.890625,1.0011883586849852,1.0096651493421465,2,1
1321,({'has_error_F'}),"({'exec_inorder_higher', 'num_contrib_lower'})",0.890625,1.0026643120393122,1.0216374633659666,1,2
12346,"({'non_exec_prop_low', 'has_comments_T', 'exec_skips_lower', 'num_contrib_lower'})",({'num_commits_lower'}),0.8906020558002936,1.029969363876059,1.2368796486982905,4,1
12873,"({'has_author_F', 'exec_inorder_higher', 'jupyter_prop_high', 'num_contrib_lower', 'has_equation_F'})",({'has_comments_T'}),0.8906009244992296,1.0011612944198895,1.0094429519061117,5,1
3131,"({'has_author_F', 'markdown_prop_med', 'num_commits_lower'})",({'has_comments_T'}),0.890595009596929,1.0011546452338393,1.0093883770972618,3,1
4683,"({'jupyter_prop_high', 'has_error_F', 'markdown_prop_med'})",({'num_commits_lower'}),0.8905775075987843,1.0299409742093968,1.2366021630534956,3,1
2315,"({'exec_inorder_higher', 'longer_ending_F', 'num_commits_lower'})",({'non_exec_prop_low'}),0.8905367231638418,1.0185819434689773,1.1484152574590616,3,1
3383,"({'has_comments_T', 'exec_skips_lower'})","({'has_author_F', 'num_contrib_lower'})",0.8905325443786982,1.002067809023378,1.016787193129402,2,2
16098,"({'has_error_F', 'exec_inorder_higher', 'markdown_prop_med', 'num_contrib_lower', 'has_comments_T'})",({'num_commits_lower'}),0.8905279503105591,1.0298836618684961,1.2360423612594467,5,1
1853,"({'has_author_F', 'longer_ending_F', 'has_error_F'})",({'non_exec_prop_low'}),0.8904899135446686,1.0185284033603772,1.1479243722575754,3,1
10955,"({'exec_inorder_higher', 'has_equation_F', 'has_error_F', 'num_contrib_lower'})",({'non_exec_prop_low'}),0.8904593639575972,1.0184934612215952,1.1476042297348674,4,1
199,"({'has_author_F', 'longer_ending_F'})",({'has_comments_T'}),0.890452876376989,1.0009948674090687,1.0080787341284456,2,1
13354,"({'has_author_F', 'has_error_F', 'num_commits_lower', 'num_contrib_lower', 'has_equation_F'})",({'non_exec_prop_low'}),0.8904428904428904,1.0184746190737204,1.1474316706446126,5,1
13959,"({'has_author_F', 'num_commits_lower', 'exec_inorder_higher', 'jupyter_prop_high', 'num_contrib_lower'})",({'has_comments_T'}),0.8904299583911234,1.0009691043543,1.0078678814734594,5,1
12803,"({'has_author_F', 'exec_inorder_higher', 'longer_ending_F', 'num_contrib_lower', 'has_comments_T'})",({'non_exec_prop_low'}),0.8904214559386973,1.018450102623842,1.14720722315659,5,1
135,({'has_title_T'}),({'has_comments_T'}),0.8903924221921515,1.0009269083622272,1.0075227271502551,1,1
11341,"({'exec_inorder_higher', 'jupyter_prop_high', 'num_commits_lower', 'num_contrib_lower'})",({'has_comments_T'}),0.890383322125084,1.0009166786008672,1.0074390854584352,4,1
4071,"({'has_equation_F', 'markdown_prop_med'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8903479973736047,1.002352462890874,1.0190566052530472,2,2
8992,"({'has_author_F', 'non_exec_prop_low', 'markdown_prop_med', 'num_contrib_lower'})",({'num_commits_lower'}),0.8903095558546433,1.0296310916017102,1.233581392110499,4,1
2777,"({'has_author_F', 'jupyter_prop_high', 'markdown_prop_med'})",({'num_commits_lower'}),0.8902522154055895,1.0295647781394273,1.232936876950312,3,1
3349,"({'has_author_F', 'non_exec_prop_low', 'num_contrib_lower'})",({'has_comments_T'}),0.8902439024390244,1.0007599511716414,1.0061593675735976,3,1
8972,"({'has_author_F', 'has_error_F', 'markdown_prop_med', 'num_contrib_lower'})",({'has_comments_T'}),0.8902015288394718,1.0007123172577184,1.0057710689599917,4,1
4640,"({'jupyter_prop_high', 'markdown_prop_med', 'exec_skips_lower'})",({'has_comments_T'}),0.890168970814132,1.0006757174362986,1.0054729207937412,3,1
13579,"({'has_author_F', 'exec_inorder_higher', 'non_exec_prop_low', 'has_comments_T', 'has_equation_F'})",({'num_commits_lower'}),0.890168970814132,1.0294685068829765,1.2320023930674295,5,1
7354,"({'exec_inorder_higher', 'has_equation_F', 'has_author_F', 'num_contrib_lower'})",({'has_comments_T'}),0.8901587301587301,1.0006642054924686,1.0053791791453364,4,1
5027,"({'exec_inorder_higher', 'jupyter_prop_high', 'has_error_F'})",({'num_commits_lower'}),0.8901540522438045,1.0294512537559597,1.2318350704240357,3,1
7668,"({'has_author_F', 'has_comments_T', 'has_equation_F', 'exec_skips_lower'})",({'num_commits_lower'}),0.8901515151515151,1.029448319642666,1.2318066196059543,4,1
4505,"({'has_equation_F', 'has_error_F', 'exec_skips_lower'})",({'num_commits_lower'}),0.8901098901098901,1.0294001808388482,1.2313400261894365,3,1
1578,"({'has_author_F', 'longer_ending_F', 'jupyter_prop_high'})",({'has_comments_T'}),0.8900369003690036,1.0005272515924373,1.0042653042691123,3,1
6754,"({'exec_inorder_higher', 'longer_ending_F', 'exec_skips_lower', 'num_contrib_lower'})",({'has_comments_T'}),0.890007745933385,1.0004944778868425,1.0039991147232599,4,1
3924,"({'has_equation_F', 'jupyter_prop_high', 'num_contrib_lower'})",({'non_exec_prop_low'}),0.8899929027679205,1.017959930225315,1.1427380633897022,3,1
311,"({'longer_ending_F', 'markdown_prop_med'})",({'non_exec_prop_low'}),0.8899929027679205,1.017959930225315,1.1427380633897022,2,1
3904,"({'has_equation_F', 'jupyter_prop_high', 'num_contrib_lower'})",({'has_comments_T'}),0.8899929027679205,1.0004777920712984,1.0038636459638703,3,1
1274,"({'exec_inorder_higher', 'num_contrib_lower'})",({'num_commits_lower'}),0.88992628992629,1.0291878496825493,1.2292861819542313,2,1
274,"({'longer_ending_F', 'jupyter_prop_high'})",({'has_comments_T'}),0.8899147727272727,1.0003899628646624,1.0031511806367133,2,1
654,"({'exec_inorder_higher', 'has_author_F'})",({'has_comments_T'}),0.8899038461538462,1.000377679852042,1.00305162216305,2,1
3097,"({'exec_inorder_higher', 'markdown_prop_med'})","({'has_author_F', 'num_contrib_lower'})",0.8898826159865847,1.0013364799731166,1.0107859711473057,2,2
208,"({'has_author_F', 'longer_ending_F'})",({'non_exec_prop_low'}),0.8898408812729498,1.0177860504225302,1.1411610650371018,2,1
2920,"({'exec_inorder_higher', 'has_author_F', 'jupyter_prop_high'})",({'has_comments_T'}),0.8898305084745763,1.0002952379368275,1.0023839102843914,3,1
7416,"({'has_author_F', 'num_contrib_lower', 'has_equation_F', 'num_commits_lower'})",({'non_exec_prop_low'}),0.8897795591182365,1.017715911103285,1.1405261695964448,4,1
9798,"({'exec_inorder_higher', 'has_comments_T', 'exec_skips_lower'})","({'has_author_F', 'num_contrib_lower'})",0.8897590361445783,1.0011974223021753,1.009652882626958,3,2
7546,"({'has_author_F', 'has_equation_F', 'has_error_F', 'num_contrib_lower'})",({'non_exec_prop_low'}),0.8897526501766784,1.0176851330777685,1.1402477923647714,4,1
5254,"({'non_exec_prop_low', 'markdown_prop_med', 'num_commits_lower'})",({'has_comments_T'}),0.8897418004187021,1.0001955175462447,1.0015774439330576,3,1
5152,"({'exec_inorder_higher', 'markdown_prop_med', 'num_contrib_lower'})",({'num_commits_lower'}),0.8896882494004796,1.0289125589987373,1.2266335186836965,3,1
13921,"({'has_author_F', 'num_commits_lower', 'jupyter_prop_high', 'non_exec_prop_low', 'num_contrib_lower'})",({'has_comments_T'}),0.8896447467876041,1.000086415549755,1.0006965911876746,5,1
1936,"({'exec_inorder_higher', 'has_equation_F', 'longer_ending_F'})",({'has_comments_T'}),0.8896296296296295,1.0000694217279105,1.0005595282385988,3,1
639,"({'has_author_F', 'has_title_T'})",({'has_comments_T'}),0.889605734767025,1.00004256052564,1.00034295691214,2,1
