,nb_id,repo_id,err_in
2662,47518,167924401,no code
2663,47545,167924401,no code
2664,47722,167924661,no code
2665,47740,167924336,no code
2666,47741,167924336,no code
2667,47745,167924336,no code
2668,47758,167924336,no code
2669,47770,167924336,no code
2670,47771,167924336,no code
2671,47772,167924336,no code
2672,47775,167924336,no code
2673,47776,167924336,no code
2674,47786,167924336,no code
2675,47797,167924336,no code
2676,47798,167924336,no code
2677,47815,167924336,no code
2678,47816,167924336,no code
2679,47834,167924336,no code
2680,47850,167924336,no code
2681,47861,167924336,no code
2682,47866,167924336,no code
2683,47870,167924336,no code
2684,47875,167924336,no code
2685,47903,167924336,no code
2686,47908,167924336,no code
2687,47916,167924336,no code
2688,47918,167924336,no code
2689,47921,167924336,no code
2690,47922,167924336,no code
2691,47923,167924336,no code
2692,47932,167924336,no code
2693,47980,167924703,no code
2694,47984,167924703,no code
2695,47985,167924703,no code
2696,47986,167924703,no code
2697,47990,167924703,no code
2698,47991,167924703,no code
2699,47994,167922729,no code
2700,48038,167922729,no code
2701,48074,167922729,no code
2702,48094,167922729,no code
2703,48113,167922729,no code
2704,48117,167922729,no code
2705,48146,167922729,no code
2706,48148,167922729,no code
2707,48152,167922729,no code
2708,48166,167934428,no code
2709,48169,167934428,no code
2710,48174,167934428,no code
2711,48175,167934428,no code
2712,48176,167934428,no code
2713,48180,167934428,no code
2714,48182,167934428,no code
2715,48278,167937096,no code
2716,48314,167947221,nb file
2717,48361,167944755,no code
2718,48410,167940172,no code
2719,48464,167954338,no code
2720,48477,167951499,no code
2721,48478,167951499,no code
2722,48481,167951499,nb file
2723,48491,167954365,no code
2724,48496,167954291,no code
2725,48502,167954302,no code
2726,48506,167954259,no code
2727,48507,167954259,no code
2728,48509,167954259,no code
2729,48510,167954259,no code
2730,48511,167954259,no code
2731,48515,167954259,no code
2732,48516,167954312,no code
2733,48517,167954357,no code
2734,48554,167947798,no code
2735,48582,167959426,no code
2736,48594,167959426,no code
2737,48601,167959426,no code
2738,48632,167956924,no code
2739,48648,167957147,no code
2740,48662,167956974,no code
2741,48669,167956945,no code
2742,48673,167955982,no code
2743,48676,167956862,no code
2744,48708,167965441,no code
2745,48711,167965441,no code
2746,48715,167965441,no code
2747,48718,167965441,no code
2748,48720,167965441,no code
2749,48727,167965441,no code
2750,48757,167968213,nb file
2751,48846,167964055,no code
2752,48938,167979629,no code
2753,48960,167979629,no code
2754,48983,167971498,no code
2755,49012,167976975,no code
2756,49069,167987026,no code
2757,49110,167989063,no code
2758,49111,167989063,no code
2759,49112,167989063,no code
2760,49113,167989063,no code
2761,49114,167989063,no code
2762,49115,167989063,no code
2763,49120,167989063,no code
2764,49123,167989063,no code
2765,49124,167989063,no code
2766,49134,167989063,no code
2767,49138,167989063,no code
2768,49139,167989063,no code
2769,49141,167989063,no code
2770,49143,167989063,no code
2771,49153,167989063,no code
2772,49157,167989063,no code
2773,49159,167989063,no code
2774,49164,167989063,no code
2775,49167,167989063,no code
2776,49169,167989063,no code
2777,49170,167989063,no code
2778,49171,167989063,no code
2779,49173,167989063,no code
2780,49176,167989063,no code
2781,49178,167989063,no code
2782,49182,167989063,no code
2783,49186,167989063,no code
2784,49192,167989063,no code
2785,49195,167989063,no code
2786,49196,167989063,no code
2787,49199,167989063,no code
2788,49200,167989063,no code
2789,49201,167989063,no code
2790,49203,167989063,no code
2791,49207,167989063,no code
2792,49209,167989063,no code
2793,49243,167992591,no code
2794,49245,167992591,no code
2795,49248,167991033,no code
2796,49280,167995218,no code
2797,49309,167997156,no code
2798,49312,167997156,no code
2799,49315,167997156,no code
2800,49316,167997156,no code
2801,49318,167997156,no code
2802,49334,167993902,no code
2803,49336,167993902,no code
2804,49362,167993683,no code
2805,49365,167993683,no code
2806,49368,168004607,no code
2807,49505,168010835,no code
2808,49636,168018286,no code
2809,49637,168018286,no code
2810,49638,168018286,no code
2811,49639,168018286,no code
2812,49660,168019750,no code
2813,49681,168019750,no code
2814,49695,168022211,nb file
2815,49751,168022691,no code
2816,49770,168026344,no code
2817,49839,168029597,no code
2818,49951,168040187,no code
2819,49970,168041863,no code
2820,49975,168041863,no code
2821,49982,168041863,no code
2822,50009,168038857,no code
2823,50141,168049269,no code
2824,50144,168049269,no code
2825,50211,168050180,no code
2826,50255,168045928,no code
2827,50319,168053714,no code
2828,50322,168053714,no code
2829,50329,168053714,no code
2830,50428,168063384,no code
2831,50431,168063384,no code
2832,50442,168063298,nb file
2833,50447,168061807,no code
2834,50625,168066015,no code
2835,50665,168073782,no code
2836,50677,168072393,no code
2837,50684,168072393,no code
2838,50686,168072393,no code
2839,50704,168072393,no code
2840,50706,168072393,no code
2841,50707,168072393,no code
2842,50708,168072393,no code
2843,50709,168072393,no code
2844,50710,168072393,no code
2845,50714,168072393,no code
2846,50727,168075166,no code
2847,50745,168077529,no code
2848,50750,168077529,no code
2849,50752,168077529,no code
2850,50754,168077529,no code
2851,50757,168077529,no code
2852,50758,168077529,no code
2853,50762,168077529,no code
2854,50767,168077529,no code
2855,50771,168077529,no code
2856,50776,168077529,no code
2857,50779,168077529,no code
2858,50780,168077529,no code
2859,50781,168077529,no code
2860,50783,168077529,no code
2861,50790,168077529,no code
2862,50792,168077529,no code
2863,50793,168077529,no code
2864,50795,168077529,no code
2865,50797,168077529,no code
2866,50798,168077529,no code
2867,50811,168077529,no code
2868,50812,168077529,no code
2869,50813,168077529,no code
2870,50814,168077529,no code
2871,50816,168077529,no code
2872,50819,168077529,no code
2873,50820,168077529,no code
2874,50823,168077529,no code
2875,50936,168081779,no code
2876,50943,168081779,no code
2877,50948,168081779,no code
2878,51009,168088937,no code
2879,51023,168088937,no code
2880,51044,168088937,no code
2881,51048,168088937,no code
2882,51068,168088937,no code
2883,51104,168088937,no code
2884,51116,168088937,no code
2885,51118,168088937,no code
2886,51120,168088937,no code
2887,51124,168088937,no code
2888,51132,168088937,no code
2889,51135,168088937,no code
2890,51142,168088937,no code
2891,51147,168088937,no code
2892,51148,168088937,no code
2893,51174,168088937,no code
2894,51196,168088937,no code
2895,51199,168088937,no code
2896,51231,168088937,no code
2897,51236,168088937,no code
2898,51264,168088937,no code
2899,51337,168088020,no code
2900,51338,168088020,no code
2901,51340,168088020,no code
2902,51341,168088020,no code
2903,51360,168088130,no code
2904,51362,168088130,no code
2905,51390,168089036,no code
2906,51395,168089036,no code
2907,51400,168091173,no code
2908,51401,168091173,no code
2909,51434,168089946,nb file
2910,51440,168089946,nb file
2911,51445,168089946,no code
2912,51504,168097755,no code
2913,51505,168097755,no code
2914,51595,168104470,image_prop
2915,51700,168108614,no code
2916,51754,168111882,no code
2917,51770,168111882,no code
2918,51782,168111882,no code
2919,51793,168111882,no code
2920,51828,168111064,no code
2921,51829,168111064,no code
2922,51830,168111064,no code
2923,51832,168111064,no code
2924,51834,168111064,no code
2925,51837,168111064,no code
2926,51839,168111064,no code
2927,51843,168111064,no code
2928,51844,168111064,no code
2929,51847,168111064,no code
2930,51850,168111064,no code
2931,51853,168111064,no code
2932,51854,168111064,no code
2933,51855,168111064,no code
2934,51863,168111924,no code
2935,51895,168109500,no code
2936,51896,168109500,no code
2937,51897,168109500,no code
2938,51981,168119317,no code
2939,52017,168122041,no code
2940,52031,168122041,no code
2941,52045,168120305,no code
2942,52091,168123010,no code
2943,52094,168123010,no code
2944,52201,168129026,no code
2945,52246,168137233,no code
2946,52247,168137233,no code
2947,52254,168137233,no code
2948,52259,168137233,no code
2949,52264,168137233,no code
2950,52353,168136394,nb file
2951,52360,168134185,no code
2952,52362,168134185,no code
2953,52501,168147279,no code
2954,52524,168143500,nb file
2955,52590,168147770,no code
2956,52595,168147770,no code
2957,52624,168151279,nb file
2958,52625,168151279,no code
2959,52655,168150390,no code
2960,52657,168150265,no code
2961,52844,168154906,no code
2962,53006,168159853,no code
2963,53008,168159853,no code
2964,53015,168157434,has_author
2965,53071,168171699,no code
2966,53090,168168410,no code
2967,53092,168169479,no code
2968,53098,168168444,no code
2969,53103,168168409,no code
2970,53235,168179798,no code
2971,53236,168179798,no code
2972,53274,168174757,no code
2973,53276,168174757,no code
2974,53284,168173940,no code
2975,53327,168189499,no code
2976,53328,168189499,no code
2977,53330,168189499,no code
2978,53334,168189499,no code
2979,53337,168189499,no code
2980,53602,168200320,no code
2981,53826,168207104,no code
2982,53971,168215262,no code
2983,53974,168215262,no code
2984,54022,168214717,no code
2985,54072,168220595,no code
2986,54101,168226599,no code
2987,54102,168226599,no code
2988,54152,168219832,no code
2989,54153,168219832,no code
2990,54163,168219832,no code
2991,54176,168219832,no code
2992,54200,168227302,no code
2993,54210,168219534,no code
2994,54232,168230912,no code
2995,54293,168232091,no code
2996,54344,168230028,no code
2997,54357,168230028,no code
2998,54363,168230028,no code
2999,54364,168230028,no code
3000,54372,168230028,no code
3001,54378,168230028,no code
3002,54387,168230028,no code
3003,54410,168230028,no code
3004,54438,168230028,no code
3005,54452,168230028,no code
3006,54465,168230028,no code
3007,54473,168230028,no code
3008,54478,168230028,no code
3009,54522,168231915,no code
3010,54525,168231915,no code
3011,54527,168231915,no code
3012,54530,168231915,no code
3013,54828,168238552,has_reqtext
3014,54972,168239993,no code
3015,54973,168239993,api
3016,54974,168239993,api
3017,54975,168239993,api
3018,54976,168239993,api
3019,54977,168239993,no code
3020,54978,168239993,api
3021,54979,168239993,api
3022,54980,168239993,no code
3023,54981,168239993,api
3024,54982,168239993,api
3025,54983,168239993,api
3026,54984,168239993,api
3027,54985,168239993,api
3028,54986,168239993,api
3029,54987,168239993,api
3030,54988,168239993,api
3031,54989,168239993,api
3032,55014,168241423,no code
3033,55016,168238298,no code
3034,55019,168238298,no code
3035,55022,168238298,no code
3036,55023,168238298,no code
3037,55026,168238298,no code
3038,55052,168237892,filtered out
3039,55148,168243394,nb file
3040,55149,168243394,nb file
3041,55273,168248622,no code
3042,55444,168248622,no code
3043,55510,168249135,has_reqtext
3044,55529,168254960,no code
3045,55533,168254960,no code
3046,55537,168254245,nb file
3047,55549,168253117,no code
3048,55552,168253117,no code
3049,55660,168256987,no code
3050,55676,168258837,no code
3051,55678,168258837,no code
3052,55696,168259344,no code
3053,55700,168259392,no code
3054,55701,168259420,no code
3055,55720,168259393,no code
3056,55730,168259833,api
3057,55731,168258408,no code
3058,55759,168266988,no code
3059,55779,168268969,nb file
3060,55781,168268969,nb file
3061,55789,168268969,nb file
3062,55790,168268969,nb file
3063,55791,168268969,nb file
3064,55792,168268969,nb file
3065,55809,168263895,no code
3066,55828,168267761,no code
3067,55831,168264455,no code
3068,55892,168264455,no code
3069,55918,168273026,no code
3070,55919,168273026,no code
3071,55927,168273944,no code
3072,55928,168273944,no code
3073,55931,168273944,no code
3074,55932,168273944,no code
3075,55933,168273944,no code
3076,55934,168273944,no code
3077,55935,168273944,no code
3078,55936,168273944,no code
3079,55938,168273944,no code
3080,55941,168273944,no code
3081,55943,168273944,no code
3082,55949,168273944,no code
3083,55950,168273944,no code
3084,55951,168273944,no code
3085,55954,168273944,no code
3086,55959,168272542,no code
3087,55987,168271492,no code
3088,56049,168279107,no code
3089,56058,168281010,no code
3090,56059,168281010,no code
3091,56125,168280032,no code
3092,56126,168280032,no code
3093,56127,168280032,no code
3094,56128,168280032,no code
3095,56142,168277460,no code
3096,56145,168279370,no code
3097,56165,168279370,no code
3098,56186,168283504,no code
3099,56187,168283504,no code
3100,56188,168283504,no code
3101,56189,168283504,no code
3102,56190,168283504,no code
3103,56275,168286930,no code
3104,56345,168291621,has_author
3105,56536,168310518,no code
3106,56607,168310982,no code
3107,56618,168305843,no code
3108,56676,168316375,nb file
3109,56796,168314060,no code
3110,56798,168314060,no code
3111,56800,168314060,no code
3112,56802,168314060,no code
3113,56804,168314060,no code
3114,56838,168311737,no code
3115,56998,168324812,no code
3116,57016,168320404,no code
3117,57029,168321460,nb file
3118,57064,168333189,no code
3119,57065,168333189,no code
3120,57068,168333189,no code
3121,57069,168333189,no code
3122,57071,168333189,no code
3123,57072,168333189,no code
3124,57073,168333189,no code
3125,57074,168333189,no code
3126,57075,168333189,no code
3127,57076,168333189,no code
3128,57077,168333189,no code
3129,57078,168333189,no code
3130,57079,168333189,no code
3131,57083,168333189,no code
3132,57085,168333189,no code
3133,57086,168333189,no code
3134,57088,168333189,no code
3135,57089,168333189,no code
3136,57091,168333189,no code
3137,57093,168333189,no code
3138,57094,168333189,no code
3139,57098,168333189,no code
3140,57100,168333189,no code
3141,57101,168333189,no code
